mag,mag_error,time
1.500380381627135,0.0028348680347955383,2019-09-26T05:12:16.091
1.9751936242135102,0.007166280196835111,2019-09-30T00:13:21.984
1.6762125664503635,0.002033828457590585,2019-08-23T07:48:19.407
3.0861443688747228,0.012025143975616067,2019-09-23T00:03:28.392
0.5570849976642549,0.0036839623000186218,2019-08-20T07:47:49.666
1.4785671380014733,0.002931158672105073,2019-09-05T20:45:45.897
0.7969287939111958,0.0013975175406631905,2019-08-15T04:49:34.534
1.576894071982176,0.002261513286283351,2019-09-26T04:51:27.463
1.102545783052184,0.001977688297131946,2019-09-11T23:46:55.968
1.4692390442314025,0.003042237767031699,2019-09-21T20:03:20.196
1.5266378689806945,0.0037857859750914926,2019-08-07T08:28:33.490
1.5918997690226924,0.001924616781973275,2019-08-09T08:26:24.542
0.7908273315368728,0.009658321865810837,2019-08-30T07:46:42.755
1.526621512981185,0.0024753838152489632,2019-09-02T04:55:44.024
0.5634007600580588,0.0012664785219958846,2019-08-16T00:31:59.899
0.9294493396957808,0.0017103439225251464,2019-08-14T20:52:45.836
1.6293022980482021,0.00202064626510771,2019-08-24T11:45:41.319
1.3241742200326971,0.0016674799343168933,2019-08-18T11:58:09.706
0.8057803344845205,0.00209045621383905,2019-09-18T07:48:03.989
1.5676027401760244,0.003076973695540504,2019-08-03T23:02:58.989
1.47087602948198,0.0028291852821593594,2019-08-06T21:06:37.679
1.621231510375484,0.002083398716215314,2019-09-22T08:03:21.482
1.506746260244169,0.0030252470845309096,2019-09-22T00:28:42.343
1.5670047281389987,0.0033368986759500043,2019-09-20T20:53:59.021
0.30700297061154025,0.001541852698750882,2019-09-07T20:18:38.441
1.2269480510293835,0.002950960017598732,2019-09-06T23:48:05.176
1.5471093348063416,0.0022279788233369544,2019-09-27T04:51:48.059
1.2122493883573675,0.0027578974156019865,2019-09-07T23:44:22.392
1.0994202303495921,0.005639185106369833,2019-09-23T20:07:41.039
1.0126825830885515,0.0019065847123797572,2019-09-15T00:18:58.862
1.280080711730717,0.004552955576892327,2019-08-31T00:36:25.669
1.6165228485418286,0.0019355473925567765,2019-08-08T08:27:36.730
1.5753855808481134,0.0022814180959104084,2019-08-11T08:51:38.409
1.4927289335283103,0.003927945173598283,2019-09-29T00:30:18.770
2.760722029411532,0.008328244105645055,2019-08-27T07:45:32.507
1.2961641684093266,0.0016388374795787781,2019-09-30T08:36:00.447
1.5192303954829498,0.0033266229828800894,2019-09-24T00:08:27.692
1.5084206836141512,0.003184115845461324,2019-09-24T00:07:23.438
1.5570332093941612,0.003054787410953748,2019-09-05T23:50:40.920
1.3859125982028377,0.003243899403371495,2019-08-22T07:47:49.588
1.5889546854148602,0.0033944031200629325,2019-08-24T00:25:16.347
1.1493833430375133,0.0021689407245421037,2019-08-19T00:15:53.511
1.028820862362501,0.0019056624419726935,2019-09-12T20:48:44.991
1.4203118893906268,0.003379991662054763,2019-08-26T20:40:45.567
1.5334597656939515,0.002214477939360633,2019-09-05T04:55:01.406
1.4460843710838542,0.003452756060661651,2019-09-30T20:07:02.260
1.6048555618184732,0.001940213775326276,2019-08-09T08:25:11.256
1.4426341341228621,0.002034901246164833,2019-09-06T07:45:41.243
0.8058698760732756,0.0014052449499384746,2019-08-15T04:48:26.036
1.3370637205854372,0.0015732657346438277,2019-08-13T08:27:32.595
0.9309948709009088,0.0019689987495596943,2019-09-08T20:19:49.940
1.359271252362129,0.0017595450252220716,2019-09-25T05:11:08.271
1.4697859438752943,0.002515699118469979,2019-09-12T23:44:28.641
1.4426430326813247,0.0035680932874386203,2019-09-24T04:18:49.937
1.5915772312928986,0.0025661677068890706,2019-08-04T09:56:10.318
1.5572031087497287,0.002381181642154749,2019-08-05T05:04:56.229
3.0807779310070673,0.011934805434368208,2019-09-23T00:07:12.651
1.5576753147172386,0.0031181306963966315,2019-08-02T04:39:46.307
3.009253314757834,0.01050077472931375,2019-08-26T07:46:43.488
1.3915281696515862,0.0018380864399098957,2019-08-20T11:52:04.516
1.6717735183257751,0.0020332073923337484,2019-09-25T08:16:45.679
2.8611904447740084,0.009096930308736812,2019-08-22T04:55:26.945
1.4591267691296164,0.0028822921523095776,2019-09-21T20:03:22.518
1.5549630807096069,0.003367141366701588,2019-08-29T00:13:35.436
1.5436453293450807,0.0031338653921286694,2019-08-29T20:36:26.485
1.3553326023758245,0.002845661982058936,2019-08-17T20:44:32.525
1.5865707916635277,0.002170421693868234,2019-09-29T08:18:37.514
2.6341664316599402,0.007428371696708418,2019-08-25T07:45:34.310
1.512015403353514,0.0030142983239221806,2019-08-21T20:56:30.620
1.3388695609383099,0.0030783536319291902,2019-09-04T21:01:10.760
0.019240412550212582,0.0005184513914600419,2019-08-16T11:45:41.515
1.0812422876625796,0.0022222415608867075,2019-09-18T00:09:47.256
1.5653826679646663,0.0032967822208504905,2019-09-26T00:33:19.060
0.8828120783103408,0.0012623558889853646,2019-09-11T07:45:38.085
1.6190051520814972,0.002010492810284691,2019-09-26T08:17:07.537
1.547463543712258,0.0033453365756838244,2019-09-24T20:20:01.720
1.3795294247598715,0.003385372658316431,2019-09-17T20:47:53.480
1.055134768917247,0.0019834431215104997,2019-09-12T20:27:44.391
1.2150606896276468,0.002174006199980353,2019-08-11T21:28:44.161
1.4538748297050663,0.0029078295313305887,2019-09-21T00:27:37.011
1.1054167970100828,0.00250126383391778,2019-08-11T21:01:32.880
1.4959262127353963,0.0030732596888770284,2019-08-22T20:56:58.429
1.5365071666461478,0.002246118786654827,2019-09-27T05:12:32.528
1.393576285695909,0.00284637321527489,2019-09-06T20:22:50.236
0.9696086984780266,0.0017201433581780815,2019-09-13T23:44:27.221
1.4834017527459888,0.0031959754805229,2019-08-19T20:54:01.240
1.4474386611707732,0.0017319003228685867,2019-08-18T08:57:44.771
1.4872621121004297,0.0032423916092483717,2019-09-27T20:30:37.087
0.7468471107560344,0.0015712475686686196,2019-08-16T23:47:04.999
1.494819809181445,0.003115981361015038,2019-09-26T20:05:46.768
1.5402669740374524,0.0021472082692524,2019-09-19T07:44:24.503
1.6405493369005963,0.0020345486180943636,2019-09-26T08:42:06.659
1.6227156037325159,0.0022410183694859726,2019-09-28T08:36:29.699
1.4844557106595655,0.0036519685189956197,2019-09-29T00:22:31.797
1.5901723091988558,0.0033088803058663554,2019-09-23T00:06:59.956
1.3296032778917333,0.002523686369331062,2019-09-08T23:46:50.749
1.008242036577272,0.0018672388980175638,2019-08-13T21:08:56.327
1.4824090234181284,0.0032148472501770165,2019-09-27T20:10:58.176
1.5629265407482045,0.0032692532620174344,2019-09-26T00:06:25.714
1.5172654631255789,0.0033140787536637133,2019-09-24T00:09:42.093
1.5355121502654825,0.0034086986833521166,2019-09-26T00:31:03.443
1.4222550075003362,0.0032049562661380167,2019-08-18T20:58:45.737
1.3670781454754426,0.001812499629243095,2019-09-23T05:12:16.432
0.7165034228762543,0.0010497429234538687,2019-09-13T07:46:51.077
1.5319002001488276,0.00200071847075402,2019-08-21T11:48:00.294
1.282249423440069,0.0029911703259792276,2019-09-20T05:12:13.290
1.5482107569584187,0.004413185163434529,2019-08-28T00:35:25.563
0.9699281436990752,0.0019019367644199248,2019-08-17T23:48:02.807
1.5109166208908746,0.00188339444846624,2019-08-19T07:44:21.309
1.1195510744313477,0.00711841412392499,2019-08-29T07:46:40.998
1.6338775725430814,0.002051689647512732,2019-09-23T09:10:20.637
0.6964393770486517,0.006386769722702305,2019-09-29T05:12:36.205
1.5633234258522997,0.003276719037815235,2019-08-10T02:59:46.542
1.577341611236049,0.0031348080208147677,2019-08-11T03:23:46.806
1.520258222292746,0.003123172721407191,2019-09-19T21:09:03.650
1.4230238220128282,0.0016918666668901952,2019-08-12T08:27:39.630
2.907618185265502,0.010962106710744915,2019-08-27T20:55:11.632
0.5100818903833018,0.011621719253983923,2019-08-30T04:54:37.847
0.9315038052398581,0.0019682395199571664,2019-09-08T20:21:04.870
1.5063994801476834,0.002955674929645076,2019-08-21T00:35:14.276
1.513218123751333,0.0035979054834850686,2019-09-05T07:45:32.730
0.7019344983100968,0.004772279249129919,2019-09-20T08:24:04.053
1.0512278684670573,0.0015229702048071855,2019-08-19T11:46:33.147
1.541892288506185,0.0031928562769042053,2019-09-24T20:34:05.109
1.5131103409454454,0.0033205280506010343,2019-09-26T20:10:53.247
1.092802312562009,0.002114631595069217,2019-09-14T20:31:22.734
1.5009676385193789,0.0034229620670711454,2019-08-25T23:45:40.829
1.0363435850214433,0.001963387876513455,2019-08-10T08:28:48.899
1.48487763667932,0.002955167403335615,2019-09-21T00:07:01.800
1.5691231151411884,0.0024418146833562384,2019-09-30T04:55:14.800
1.4779281152756223,0.004126355172701832,2019-08-25T00:24:10.839
1.4434400868785264,0.0019548247889022196,2019-09-22T05:16:33.537
1.5684087610208728,0.0023917621812398495,2019-08-06T10:08:46.344
1.4620286858148823,0.0020549845886557597,2019-08-08T05:00:35.000
1.2409210273029956,0.002804977677097394,2019-09-20T05:13:26.476
0.608385159058118,0.008823792186824001,2019-09-23T20:33:07.797
1.5583763530914432,0.003354021904079436,2019-09-19T21:03:23.154
1.1719313167560816,0.0023520955883964854,2019-09-09T20:22:44.338
1.555375357848824,0.0022663203904860854,2019-09-04T04:40:51.077
0.956687640418874,0.002321957781189118,2019-08-08T21:00:09.711
1.6364943748456877,0.0020130189863743673,2019-09-26T08:15:54.429
1.0290554547523652,0.0017337417849163472,2019-08-14T23:45:35.128
1.015866001316315,0.00293924895606819,2019-09-04T21:09:47.929
1.3877938855949328,0.0033728932039483205,2019-08-24T20:43:01.771
1.2915238799164221,0.0016293576217531363,2019-09-30T08:38:28.754
2.758207598236595,0.008314129226763063,2019-08-27T07:47:49.315
1.2599918894050184,0.002860115675562756,2019-09-20T05:14:39.655
1.4667783415076876,0.002046599881317991,2019-08-08T05:01:43.458
1.0857666373817612,0.002092901372853462,2019-08-12T03:10:01.319
1.5313329298493041,0.002722347379109527,2019-09-30T04:58:41.121
1.4521994250478638,0.001982429539646952,2019-09-22T05:17:48.231
1.7727329276703347,0.0070522931007427365,2019-09-22T08:19:47.078
1.8647762438883007,0.00355607482249616,2019-08-19T00:18:21.604
1.5889508466665472,0.0033823032763630394,2019-08-24T00:27:43.542
1.5535284457687766,0.0031350576467424882,2019-08-04T04:25:32.242
1.523548334609778,0.0024161798410196086,2019-09-03T07:46:42.219
1.560213723583587,0.0022618983248201925,2019-09-04T04:44:16.595
1.4198248583544721,0.0036613939601670372,2019-09-23T20:03:20.676
0.6678535536743411,0.0010544727975337778,2019-09-12T07:51:14.158
0.9705379241515093,0.0018654821420624884,2019-09-13T20:17:37.826
1.4702035973559742,0.002221725868617047,2019-08-07T05:02:44.854
1.3508620250032894,0.0016846830412912265,2019-08-18T11:55:43.347
2.6860164409476956,0.010622881032583072,2019-08-27T20:53:58.102
1.290050332572612,0.0022962413329134486,2019-09-15T23:46:52.099
0.7759709240146542,0.0015269587259732979,2019-08-10T08:25:05.798
1.3801889091143078,0.005275406982402903,2019-08-30T07:45:34.264
1.5539832378446299,0.0021825710060926536,2019-08-03T05:06:24.827
1.241905012879215,0.0023132137500934107,2019-09-10T00:18:33.468
0.13943477660801484,0.0031187606412722154,2019-09-16T20:17:22.876
1.5463672231526235,0.0032631293820323147,2019-09-24T20:32:51.457
1.673714265795688,0.0020367775651582965,2019-08-23T07:44:39.114
2.1758416649339907,0.00741151707811983,2019-09-30T00:17:05.127
1.5949112303405126,0.003201347671942522,2019-09-03T23:44:27.051
1.3178814448038274,0.0017436174864024299,2019-09-23T05:11:03.297
1.4337203647892096,0.0033217684011002217,2019-08-26T20:37:02.712
1.5344586167677363,0.0034124276673646336,2019-09-26T00:29:48.996
0.5114232928702851,0.007768211967578037,2019-09-24T04:43:37.420
0.3904460533020213,0.0008563701760372813,2019-09-13T07:48:04.218
1.5120138672728238,0.0030221243071346434,2019-08-22T00:40:35.283
0.68816631859411,0.006381734956900341,2019-09-29T05:13:44.586
1.0586223181019587,0.007361860982394676,2019-08-29T07:45:32.497
1.4877600576923236,0.003149791593633905,2019-09-04T20:35:17.297
1.5771819045741768,0.001924456719744701,2019-09-22T05:18:08.363
1.531236192882675,0.0020070316743411184,2019-08-21T11:46:46.456
1.3780337577895025,0.0031034628257670125,2019-09-20T05:15:54.927
2.982768310925782,0.01008910890019051,2019-08-27T04:48:56.212
1.1705047198130778,0.001532307140350557,2019-08-13T08:47:51.317
1.4429267752150974,0.001731849543414205,2019-08-18T08:56:31.719
1.5564551237129578,0.003133046210876892,2019-09-02T20:52:46.905
0.9579353429158708,0.0017122625732740935,2019-09-13T23:45:42.009
1.4718833026991671,0.0031714042684473018,2019-08-19T20:52:46.838
1.519375768716138,0.0036463889662462882,2019-09-28T20:18:54.987
1.4772417079123237,0.0030735098991243825,2019-08-22T20:58:12.392
1.6058293148528975,0.0029895831855392143,2019-08-05T21:45:59.871
1.372997448365128,0.0027947742476438575,2019-09-06T20:21:35.605
1.5333517033914443,0.003303837192071809,2019-09-25T20:52:29.855
1.3215970340304093,0.002505066246455518,2019-09-08T23:45:37.440
3.156459604016261,0.01473783649722079,2019-08-30T00:21:48.519
1.074579703505858,0.002040324315923878,2019-09-11T20:23:51.089
1.625340918526108,0.002171164825297555,2019-09-01T07:54:00.713
1.6111259295662244,0.002025224477293026,2019-09-26T08:43:22.139
1.4786573849943139,0.0031959812796603145,2019-09-27T20:31:50.686
1.3657458764753372,0.0033539477892772195,2019-08-24T20:39:22.159
2.9486164186686192,0.00945104855958666,2019-09-22T00:08:48.128
1.4196186452141522,0.0029358820080252587,2019-09-20T00:11:07.531
0.9167664131544111,0.0011755339369960752,2019-09-13T07:44:24.544
2.644526201838394,0.0075330326969763935,2019-08-25T07:44:25.950
1.6012919344006011,0.002135269387434124,2019-09-29T08:22:17.397
0.017995435661443793,0.0005158600072926933,2019-08-16T11:46:54.678
1.4859935895043144,0.003018405470671981,2019-09-04T21:02:24.531
1.0594502517931481,0.0019807260063294356,2019-09-12T20:28:58.613
1.470292092309137,0.003053101953496064,2019-09-17T20:21:04.840
1.2890060637487935,0.0036467231397915825,2019-09-17T20:46:40.139
1.5581050889878618,0.0033698484334077085,2019-09-24T20:16:17.837
1.0289125264664598,0.003465888889460878,2019-09-30T00:13:55.743
1.448981125881586,0.003327125444947225,2019-09-30T20:08:59.367
1.2808616270544277,0.0016345439176057796,2019-09-30T08:55:45.382
1.1396831417360502,0.0021018653436072864,2019-09-10T23:44:24.485
1.6059111260407057,0.00212958616475707,2019-09-25T08:22:42.719
1.4913734727992285,0.0029104672363496472,2019-09-05T20:42:04.251
0.8685106893785388,0.0017868417487902338,2019-09-15T23:45:38.646
1.5628346412025262,0.0031354728731262257,2019-08-02T04:38:31.788
1.128689882886368,0.0022948012128420773,2019-08-09T20:54:22.007
1.8919219758362278,0.003643021995318674,2019-08-18T23:44:21.814
1.5759880129103525,0.0028470549953262107,2019-08-04T09:57:23.539
2.968268770938219,0.010400135338662065,2019-08-26T04:55:19.447
1.57874495397866,0.0022539272501467832,2019-09-26T04:53:44.785
1.1964674222905636,0.0014991705397315771,2019-09-25T05:07:26.303
1.4794786587684055,0.004566820008468379,2019-08-21T07:44:37.991
3.0856115852296213,0.011215123538241152,2019-08-26T07:45:34.957
1.5586607240469998,0.0032675456918223665,2019-09-25T00:07:44.694
2.8633479159362984,0.009109655194730358,2019-08-22T04:54:18.541
1.6722191893270804,0.0020379094398638876,2019-09-25T08:15:32.494
1.5093562069481283,0.00313406269386226,2019-09-24T00:11:03.529
1.5840302691130148,0.00240469145439507,2019-08-06T10:06:29.362
1.4797598715681808,0.0038879349741989763,2019-09-29T00:31:33.241
0.5758707180891331,0.003452552314961981,2019-08-20T04:54:39.394
1.4042811971496025,0.0033661750803064354,2019-09-29T04:13:39.672
1.1150903903280227,0.0014354791519151581,2019-09-14T08:43:18.882
1.3190553584297948,0.0027449258520052013,2019-08-07T21:29:06.029
1.451167845969648,0.0034831470740609386,2019-09-30T20:03:18.756
0.9835695025811848,0.002747549139959759,2019-08-22T07:44:24.299
1.0154164248300503,0.0019064398089876787,2019-09-12T20:49:58.545
1.17960775358093,0.002209749648546914,2019-08-12T22:55:19.170
0.8342370771610579,0.002231913584255503,2019-08-16T20:56:36.461
0.9958750712349964,0.0018703490727323402,2019-08-13T21:05:13.421
0.6004763280716663,0.01060604649044605,2019-08-30T04:56:54.828
0.6099921175182352,0.0018503673071603435,2019-09-18T07:44:23.387
1.5570534294651868,0.0021109562076960455,2019-09-23T09:11:34.973
0.7564192794854652,0.0015547377169062937,2019-08-15T20:54:09.044
1.4661259736631926,0.0031568416577740545,2019-08-28T20:41:42.962
1.0129630872006121,0.0019065655116845095,2019-09-15T00:17:44.670
1.4421583840300958,0.0033641232281883646,2019-08-31T00:37:38.807
1.2033218821265095,0.002732239380207864,2019-09-07T23:45:41.955
1.4677987082019364,0.002421686696736393,2019-08-22T11:53:45.842
1.6216696143186233,0.0021472296661914445,2019-09-22T08:04:34.839
2.9251182203570227,0.009065131155035057,2019-09-06T23:46:51.637
1.4618760902800734,0.0028139139639334404,2019-08-06T21:02:54.922
1.513602441544398,0.003426309599084893,2019-08-25T23:48:07.319
1.597312011182595,0.002156478894096455,2019-08-24T08:12:57.657
2.8366915987569286,0.008881685090307187,2019-08-22T04:57:45.100
0.6582952877364363,0.0012846736329190254,2019-08-17T07:45:38.472
1.507778207490567,0.0028345457466765226,2019-09-26T05:11:07.601
1.574662205083186,0.003376745402286508,2019-08-29T00:16:04.193
1.525183699353379,0.0030960290747543257,2019-09-19T21:07:47.657
1.6625496874292427,0.003331305534926478,2019-09-01T23:48:18.039
1.5105139352511028,0.003697797019271677,2019-08-07T08:27:24.972
1.4732886850588045,0.0031663306856608278,2019-09-21T20:07:04.200
0.2410059702928784,0.005534393527107468,2019-09-20T08:20:24.354
1.4503866477709835,0.002912674641359522,2019-09-05T20:44:32.087
1.0993570825128138,0.0019792813301843532,2019-09-11T23:45:42.745
1.5792946080009038,0.0022601689313928716,2019-09-26T04:50:18.973
0.5558009058659046,0.0037319224764967977,2019-08-20T07:44:24.462
1.530489684376203,0.002292781846445604,2019-09-03T04:55:01.305
3.0904080464689088,0.012068863197937561,2019-09-23T00:04:43.015
0.1607382307464249,0.0016037881276254275,2019-08-16T04:51:38.526
1.5688435490526746,0.0031414002364995117,2019-08-02T04:42:15.117
1.4472254384430592,0.0034322655350754673,2019-09-24T04:21:06.728
1.5592019105298132,0.0030889096090121583,2019-08-04T22:15:50.872
1.5860307818986978,0.0018868628983405103,2019-09-07T07:48:17.531
1.2762358782571397,0.0025886762769365694,2019-09-20T21:02:00.769
1.5457010780065907,0.003041853033478501,2019-08-02T22:28:59.917
1.4878946606287915,0.003178446247980709,2019-08-28T20:40:29.742
1.649176565744824,0.0020450870280430285,2019-09-27T08:28:59.171
1.4723540905425487,0.004131854256319127,2019-08-25T00:20:25.432
1.0248708629193892,0.001819617318039661,2019-08-14T03:01:30.157
1.5840356881819204,0.002121931659746325,2019-09-23T09:10:20.567
1.5179041555618813,0.003258119256093714,2019-09-25T20:31:26.782
1.1442906279897045,0.002180457669969989,2019-08-13T03:18:40.296
1.5060597337553574,0.003024232998236227,2019-08-21T20:58:59.960
1.508914795739221,0.0029331050629198864,2019-09-04T21:08:34.956
1.472273969968244,0.0025121369642170438,2019-08-22T11:50:06.192
1.5842200999818346,0.0025635883628922066,2019-08-05T08:26:17.451
1.6397142761156047,0.0033490166908691685,2019-09-02T23:44:27.344
0.3419115099231549,0.01284118627306487,2019-09-21T04:44:05.971
1.5844304186441551,0.0021549848165319132,2019-08-24T08:09:16.322
1.482829970812201,0.0029340283636724493,2019-09-06T23:44:23.610
1.4306171040479594,0.002961860449352522,2019-09-20T00:07:23.252
0.5742122185147309,0.001270080639058507,2019-08-16T00:29:31.757
1.4864679750004388,0.0032228700178811073,2019-09-27T20:09:44.927
1.521856283359602,0.0020264134361470958,2019-08-23T11:45:57.647
1.417641431969832,0.0031366502190798206,2019-08-25T20:41:52.460
1.5989351553954343,0.0033495579384952455,2019-09-23T00:03:19.665
0.6183309815953457,0.0011516673768299538,2019-08-15T08:51:18.138
1.5950464570719394,0.003115125107643274,2019-08-03T23:00:30.220
0.7530160445029814,0.001570847514369826,2019-08-16T23:48:18.218
1.446244580963608,0.0033159499704562903,2019-09-30T20:07:46.087
1.5783964092323775,0.0033641683384542827,2019-08-09T02:26:28.243
0.09605474431943861,0.002514036157938899,2019-08-12T22:59:03.743
1.5486854614230303,0.0034416176326285404,2019-09-25T00:29:55.704
1.1970106044772741,0.010162319113905022,2019-08-25T04:37:18.167
1.5013625028494832,0.0035378772579804717,2019-08-27T00:00:27.204
1.0221293475072386,0.008043757370348202,2019-08-26T04:02:32.342
1.5556786973489203,0.0023763991872911686,2019-08-03T08:26:17.801
1.4324683104030438,0.0031834952428677816,2019-09-29T04:10:14.370
1.5412023524980665,0.0032710507459954383,2019-08-10T03:01:00.958
1.6205976473152734,0.0020426438797928486,2019-09-23T09:11:33.996
1.4028903184878505,0.0028894151302075867,2019-09-18T23:44:38.941
